zone,day,hour,is_weekend,is_peak_hour,traffic,aqi,weather,fuel_consumption,power
Zone3,172,10,0,1,290,199,0,15.95,565
Zone3,172,11,0,0,162,131,0,8.91,508
Zone3,172,12,0,0,149,120,0,8.2,502
Zone3,172,13,0,0,132,110,2,7.26,456
Zone3,172,14,0,0,143,116,2,7.87,450
Zone3,172,15,0,0,153,108,0,8.42,453
Zone3,172,16,0,0,166,132,0,9.13,496
Zone3,172,17,0,1,484,325,0,26.62,636
Zone3,172,18,0,1,446,273,0,24.53,659
Zone3,172,19,0,1,490,302,1,26.95,651
Zone3,172,20,0,1,458,305,2,25.19,667
Zone3,172,21,0,0,188,141,2,10.34,463
Zone3,172,22,0,0,128,108,0,7.04,505
Zone3,172,23,0,0,139,119,0,7.65,434
Zone3,173,0,0,0,169,138,0,9.3,481
Zone3,173,1,0,0,143,97,2,7.87,458
Zone3,173,2,0,0,149,119,2,8.2,443
Zone3,173,3,0,0,148,102,0,8.14,447
Zone3,173,4,0,0,163,121,2,8.97,436
Zone3,173,5,0,0,156,99,2,8.58,522
Zone3,173,6,0,0,144,90,2,7.92,505
Zone3,173,7,0,1,260,174,0,14.3,556
Zone3,173,8,0,1,276,188,2,15.18,546
Zone3,173,9,0,1,267,167,0,14.69,510
Zone3,173,10,0,1,240,165,2,13.2,526
Zone3,173,11,0,0,163,128,1,8.97,452
Zone3,173,12,0,0,119,112,2,6.55,493
Zone3,173,13,0,0,183,112,0,10.07,522
Zone3,173,14,0,0,180,129,2,9.9,468
Zone3,173,15,0,0,151,93,1,8.31,498
Zone3,173,16,0,0,169,103,1,9.3,483
Zone3,173,17,0,1,491,322,0,27.01,700
Zone3,173,18,0,1,465,305,0,25.58,595
Zone3,173,19,0,1,448,290,1,24.64,677
Zone3,173,20,0,1,448,310,2,24.64,617
Zone3,173,21,0,0,174,133,1,9.57,529
Zone3,173,22,0,0,166,119,0,9.13,498
Zone3,173,23,0,0,124,108,2,6.82,451
Zone3,174,0,1,0,127,91,2,6.99,462
Zone3,174,1,1,0,149,105,1,8.2,422
Zone3,174,2,1,0,105,85,1,5.78,418
Zone3,174,3,1,0,128,90,1,7.04,440
Zone3,174,4,1,0,87,79,2,4.79,461
Zone3,174,5,1,0,145,128,0,7.98,455
Zone3,174,6,1,0,153,98,2,8.42,499
Zone3,174,7,1,1,218,138,1,11.99,534
Zone3,174,8,1,1,205,159,1,11.28,529
Zone3,174,9,1,1,241,186,2,13.26,491
Zone3,174,10,1,1,247,181,1,13.59,571
Zone3,174,11,1,0,130,108,2,7.15,455
Zone3,174,12,1,0,108,68,0,5.94,459
Zone3,174,13,1,0,95,64,0,5.23,484
Zone3,174,14,1,0,94,72,2,5.17,416
Zone3,174,15,1,0,153,111,0,8.42,444
Zone3,174,16,1,0,149,129,2,8.2,475
Zone3,174,17,1,1,429,288,0,23.6,577
Zone3,174,18,1,1,449,298,0,24.7,634
Zone3,174,19,1,1,445,292,1,24.48,657
Zone3,174,20,1,1,435,277,0,23.93,614
Zone3,174,21,1,0,142,96,1,7.81,430
Zone3,174,22,1,0,133,115,0,7.32,424
Zone3,174,23,1,0,155,105,1,8.53,506
Zone3,175,0,1,0,135,87,0,7.43,488
Zone3,175,1,1,0,139,102,1,7.65,434
Zone3,175,2,1,0,121,105,1,6.66,442
Zone3,175,3,1,0,103,72,0,5.67,418
Zone3,175,4,1,0,116,81,1,6.38,493
Zone3,175,5,1,0,131,86,1,7.21,510
Zone3,175,6,1,0,155,115,2,8.53,433
Zone3,175,7,1,1,215,139,0,11.83,501
Zone3,175,8,1,1,198,123,0,10.89,532
Zone3,175,9,1,1,198,156,0,10.89,526
Zone3,175,10,1,1,265,200,0,14.58,486
Zone3,175,11,1,0,136,118,0,7.48,457
Zone3,175,12,1,0,93,64,1,5.12,487
Zone3,175,13,1,0,139,106,2,7.65,416
Zone3,175,14,1,0,147,101,2,8.09,465
Zone3,175,15,1,0,141,122,1,7.76,477
Zone3,175,16,1,0,131,100,0,7.21,437
Zone3,175,17,1,1,403,255,2,22.17,649
Zone3,175,18,1,1,435,303,2,23.93,637
Zone3,175,19,1,1,456,280,1,25.08,636
Zone3,175,20,1,1,435,302,0,23.93,670
Zone3,175,21,1,0,138,102,2,7.59,508
Zone3,175,22,1,0,110,89,1,6.05,447
Zone3,175,23,1,0,145,123,0,7.98,422
Zone3,176,0,0,0,161,99,0,8.86,455
Zone3,176,1,0,0,167,106,0,9.19,527
Zone3,176,2,0,0,133,92,2,7.32,411
Zone3,176,3,0,0,139,118,2,7.65,472
Zone3,176,4,0,0,182,125,2,10.01,482
Zone3,176,5,0,0,168,105,0,9.24,476
Zone3,176,6,0,0,140,89,0,7.7,491
Zone3,176,7,0,1,251,173,2,13.81,566
Zone3,176,8,0,1,252,157,1,13.86,515
Zone3,176,9,0,1,258,171,1,14.19,537
Zone3,176,10,0,1,264,183,0,14.52,583
Zone3,176,11,0,0,152,103,1,8.36,435
Zone3,176,12,0,0,163,130,2,8.97,472
Zone3,176,13,0,0,154,129,1,8.47,431
Zone3,176,14,0,0,139,111,2,7.65,421
Zone3,176,15,0,0,148,130,2,8.14,463
Zone3,176,16,0,0,186,141,0,10.23,450
Zone3,176,17,0,1,473,301,2,26.02,598
Zone3,176,18,0,1,476,309,0,26.18,678
Zone3,176,19,0,1,485,310,1,26.68,652
Zone3,176,20,0,1,447,302,1,24.59,604
Zone3,176,21,0,0,137,111,0,7.54,457
Zone3,176,22,0,0,137,99,0,7.54,446
Zone3,176,23,0,0,174,111,1,9.57,476
Zone3,177,0,0,0,159,122,1,8.75,458
Zone3,177,1,0,0,129,97,1,7.1,505
Zone3,177,2,0,0,133,91,0,7.32,499
Zone3,177,3,0,0,188,115,1,10.34,465
Zone3,177,4,0,0,181,127,2,9.96,500
Zone3,177,5,0,0,177,114,2,9.74,444
Zone3,177,6,0,0,156,126,1,8.58,517
Zone3,177,7,0,1,279,186,0,15.35,546
Zone3,177,8,0,1,294,216,2,16.17,534
Zone3,177,9,0,1,270,175,0,14.85,530
Zone3,177,10,0,1,271,166,1,14.91,494
Zone3,177,11,0,0,127,91,2,6.99,430
Zone3,177,12,0,0,132,110,1,7.26,496
Zone3,177,13,0,0,121,108,1,6.66,489
Zone3,177,14,0,0,135,84,1,7.43,438
Zone3,177,15,0,0,134,88,0,7.37,499
Zone3,177,16,0,0,129,82,0,7.1,473
Zone3,177,17,0,1,491,324,0,27.01,613
Zone3,177,18,0,1,436,288,1,23.98,654
Zone3,177,19,0,1,438,285,0,24.09,674
Zone3,177,20,0,1,487,308,0,26.79,661
Zone3,177,21,0,0,126,81,1,6.93,471
Zone3,177,22,0,0,177,130,1,9.74,515
Zone3,177,23,0,0,122,114,2,6.71,411
Zone3,178,0,0,0,185,124,2,10.18,465
Zone3,178,1,0,0,181,143,2,9.96,508
Zone3,178,2,0,0,151,125,1,8.31,446
Zone3,178,3,0,0,137,111,1,7.54,509
Zone3,178,4,0,0,144,112,1,7.92,425
Zone3,178,5,0,0,156,108,0,8.58,520
Zone3,178,6,0,0,146,112,1,8.03,483
Zone3,178,7,0,1,253,163,0,13.92,502
Zone3,178,8,0,1,236,179,1,12.98,544
Zone3,178,9,0,1,235,151,0,12.93,513
Zone3,178,10,0,1,280,208,2,15.4,536
Zone3,178,11,0,0,146,125,1,8.03,496
Zone3,178,12,0,0,184,116,2,10.12,456
Zone3,178,13,0,0,129,88,2,7.1,485
Zone3,178,14,0,0,126,103,0,6.93,424
Zone3,178,15,0,0,133,115,0,7.32,501
Zone3,178,16,0,0,149,128,1,8.2,455
Zone3,178,17,0,1,427,294,1,23.49,660
Zone3,178,18,0,1,460,280,2,25.3,667
Zone3,178,19,0,1,428,283,0,23.54,578
Zone3,178,20,0,1,427,263,2,23.49,645
Zone3,178,21,0,0,142,109,1,7.81,474
Zone3,178,22,0,0,174,109,2,9.57,485
Zone3,178,23,0,0,148,112,2,8.14,463
Zone3,179,0,0,0,151,117,2,8.31,483
Zone3,179,1,0,0,131,107,2,7.21,496
Zone3,179,2,0,0,169,124,1,9.3,495
Zone3,179,3,0,0,161,107,2,8.86,480
Zone3,179,4,0,0,158,131,2,8.69,440
Zone3,179,5,0,0,184,126,1,10.12,512
Zone3,179,6,0,0,162,123,2,8.91,515
Zone3,179,7,0,1,264,186,0,14.52,509
Zone3,179,8,0,1,261,189,1,14.36,534
Zone3,179,9,0,1,268,193,1,14.74,486
Zone3,179,10,0,1,257,175,1,14.14,570
Zone3,179,11,0,0,159,112,2,8.75,441
Zone3,179,12,0,0,133,121,1,7.32,482
Zone3,179,13,0,0,129,103,1,7.1,498
Zone3,179,14,0,0,160,109,0,8.8,515
Zone3,179,15,0,0,173,140,1,9.52,521
Zone3,179,16,0,0,158,130,1,8.69,491
Zone3,179,17,0,1,435,289,2,23.93,626
Zone3,179,18,0,1,457,295,2,25.14,624
Zone3,179,19,0,1,491,319,2,27.01,615
Zone3,179,20,0,1,440,270,2,24.2,582
Zone3,179,21,0,0,133,112,2,7.32,469
Zone3,179,22,0,0,143,122,0,7.87,464
Zone3,179,23,0,0,120,88,0,6.6,438
Zone3,180,0,0,0,168,114,2,9.24,521
Zone3,180,1,0,0,182,134,1,10.01,479
Zone3,180,2,0,0,122,92,0,6.71,458
Zone3,180,3,0,0,174,117,0,9.57,450
Zone3,180,4,0,0,175,140,0,9.62,448
Zone3,180,5,0,0,127,102,2,6.99,489
Zone3,180,6,0,0,124,114,0,6.82,475
Zone3,180,7,0,1,244,180,1,13.42,566
Zone3,180,8,0,1,250,189,0,13.75,484
Zone3,180,9,0,1,248,165,1,13.64,504
Zone3,180,10,0,1,229,158,1,12.6,480
Zone3,180,11,0,0,182,130,1,10.01,515
Zone3,180,12,0,0,119,92,0,6.55,418
Zone3,180,13,0,0,174,124,2,9.57,488
Zone3,180,14,0,0,141,113,0,7.76,510
Zone3,180,15,0,0,122,102,0,6.71,435
Zone3,180,16,0,0,171,117,0,9.41,473
Zone3,180,17,0,1,485,323,0,26.68,604
Zone3,180,18,0,1,455,309,1,25.03,588
Zone3,180,19,0,1,472,306,1,25.96,615
Zone3,180,20,0,1,478,306,2,26.29,678
Zone3,180,21,0,0,121,110,1,6.66,483
Zone3,180,22,0,0,152,113,1,8.36,431
Zone3,180,23,0,0,179,147,0,9.85,488
Zone3,181,0,1,0,145,107,2,7.98,423
Zone3,181,1,1,0,95,68,2,5.23,443
Zone3,181,2,1,0,138,118,2,7.59,417
Zone3,181,3,1,0,128,116,2,7.04,476
Zone3,181,4,1,0,86,73,1,4.73,449
Zone3,181,5,1,0,151,95,0,8.31,454
Zone3,181,6,1,0,110,104,1,6.05,428
Zone3,181,7,1,1,201,162,2,11.06,471
Zone3,181,8,1,1,220,173,2,12.1,523
Zone3,181,9,1,1,265,186,1,14.58,561
Zone3,181,10,1,1,235,169,2,12.93,501
Zone3,181,11,1,0,105,74,2,5.78,481
Zone3,181,12,1,0,156,116,2,8.58,493
Zone3,181,13,1,0,107,75,2,5.89,460
Zone3,181,14,1,0,131,120,0,7.21,439
Zone3,181,15,1,0,107,100,1,5.89,424
Zone3,181,16,1,0,116,102,1,6.38,496
Zone3,181,17,1,1,395,246,0,21.73,596
Zone3,181,18,1,1,436,273,0,23.98,640
Zone3,181,19,1,1,397,273,0,21.84,616
Zone3,181,20,1,1,394,268,2,21.67,593
Zone3,181,21,1,0,112,95,1,6.16,439
Zone3,181,22,1,0,86,73,2,4.73,385
Zone3,181,23,1,0,86,90,2,4.73,407
Zone3,182,0,1,0,93,81,0,5.12,438
Zone3,182,1,1,0,96,96,2,5.28,401
Zone3,182,2,1,0,102,80,0,5.61,426
Zone3,182,3,1,0,139,107,2,7.65,424
Zone3,182,4,1,0,123,100,0,6.77,436
Zone3,182,5,1,0,137,95,0,7.54,437
Zone3,182,6,1,0,116,85,0,6.38,465
Zone3,182,7,1,1,238,144,0,13.09,477
Zone3,182,8,1,1,266,182,0,14.63,490
Zone3,182,9,1,1,244,184,1,13.42,564
Zone3,182,10,1,1,222,141,2,12.21,469
Zone3,182,11,1,0,153,103,1,8.42,431
Zone3,182,12,1,0,127,86,1,6.99,465
Zone3,182,13,1,0,128,86,1,7.04,422
Zone3,182,14,1,0,101,67,0,5.56,421
Zone3,182,15,1,0,138,101,0,7.59,438
Zone3,182,16,1,0,145,109,2,7.98,499
Zone3,182,17,1,1,407,253,1,22.39,601
Zone3,182,18,1,1,420,271,0,23.1,664
Zone3,182,19,1,1,407,277,2,22.39,569
Zone3,182,20,1,1,414,268,1,22.77,628
Zone3,182,21,1,0,97,98,2,5.34,398
Zone3,182,22,1,0,118,79,2,6.49,465
Zone3,182,23,1,0,112,81,2,6.16,494
Zone3,183,0,0,0,160,127,1,8.8,454
Zone3,183,1,0,0,163,128,0,8.97,524
Zone3,183,2,0,0,154,99,0,8.47,491
Zone3,183,3,0,0,161,116,1,8.86,479
Zone3,183,4,0,0,181,114,1,9.96,453
Zone3,183,5,0,0,170,111,2,9.35,485
Zone3,183,6,0,0,129,85,0,7.1,507
Zone3,183,7,0,1,286,196,0,15.73,531
Zone3,183,8,0,1,239,152,1,13.15,554
Zone3,183,9,0,1,265,188,0,14.58,540
Zone3,183,10,0,1,266,196,2,14.63,526
Zone3,183,11,0,0,124,111,1,6.82,492
Zone3,183,12,0,0,130,114,0,7.15,434
Zone3,183,13,0,0,156,129,2,8.58,498
Zone3,183,14,0,0,173,133,1,9.52,437
Zone3,183,15,0,0,119,73,0,6.55,452
Zone3,183,16,0,0,131,114,2,7.21,420
Zone3,183,17,0,1,465,294,1,25.58,656
Zone3,183,18,0,1,466,306,1,25.63,625
Zone3,183,19,0,1,462,297,1,25.41,650
Zone3,183,20,0,1,455,279,0,25.03,602
Zone3,183,21,0,0,136,84,2,7.48,508
Zone3,183,22,0,0,185,138,0,10.18,443
Zone3,183,23,0,0,158,113,0,8.69,495
Zone3,184,0,0,0,120,87,2,6.6,490
Zone3,184,1,0,0,127,102,0,6.99,407
Zone3,184,2,0,0,155,135,2,8.53,521
Zone3,184,3,0,0,162,119,1,8.91,527
Zone3,184,4,0,0,131,108,2,7.21,429
Zone3,184,5,0,0,120,75,1,6.6,406
Zone3,184,6,0,0,182,118,2,10.01,442
Zone3,184,7,0,1,250,181,0,13.75,564
Zone3,184,8,0,1,285,197,2,15.68,566
Zone3,184,9,0,1,276,192,0,15.18,554
Zone3,184,10,0,1,289,206,1,15.9,590
Zone3,184,11,0,0,150,102,1,8.25,497
Zone3,184,12,0,0,173,128,1,9.52,533
Zone3,184,13,0,0,159,107,2,8.75,499
Zone3,184,14,0,0,153,105,1,8.42,445
Zone3,184,15,0,0,184,141,1,10.12,446
Zone3,184,16,0,0,121,77,0,6.66,493
Zone3,184,17,0,1,431,288,1,23.71,646
Zone3,184,18,0,1,476,318,1,26.18,684
Zone3,184,19,0,1,431,287,0,23.71,628
Zone3,184,20,0,1,491,328,2,27.01,616
Zone3,184,21,0,0,146,110,0,8.03,437
Zone3,184,22,0,0,165,112,2,9.08,485
Zone3,184,23,0,0,149,100,0,8.2,463
Zone3,185,0,0,0,145,123,1,7.98,471
Zone3,185,1,0,0,159,113,2,8.75,516
Zone3,185,2,0,0,153,118,2,8.42,436
Zone3,185,3,0,0,173,143,1,9.52,452
Zone3,185,4,0,0,124,87,1,6.82,468
Zone3,185,5,0,0,189,133,2,10.4,480
Zone3,185,6,0,0,172,128,2,9.46,494
Zone3,185,7,0,1,242,179,0,13.31,526
Zone3,185,8,0,1,250,167,0,13.75,564
Zone3,185,9,0,1,282,209,2,15.51,527
Zone3,185,10,0,1,265,163,2,14.58,491
Zone3,185,11,0,0,182,125,1,10.01,465
Zone3,185,12,0,0,181,111,1,9.96,519
Zone3,185,13,0,0,149,120,0,8.2,456
Zone3,185,14,0,0,175,133,1,9.62,487
Zone3,185,15,0,0,126,111,0,6.93,435
Zone3,185,16,0,0,119,106,2,6.55,464
Zone3,185,17,0,1,431,286,0,23.71,625
Zone3,185,18,0,1,450,298,0,24.75,679
Zone3,185,19,0,1,494,326,1,27.17,708
Zone3,185,20,0,1,446,278,2,24.53,677
Zone3,185,21,0,0,186,128,0,10.23,528
Zone3,185,22,0,0,155,107,1,8.53,480
Zone3,185,23,0,0,179,127,2,9.85,477
Zone3,186,0,0,0,131,118,1,7.21,477
Zone3,186,1,0,0,188,139,1,10.34,451
Zone3,186,2,0,0,122,106,0,6.71,434
Zone3,186,3,0,0,156,111,0,8.58,476
Zone3,186,4,0,0,154,132,2,8.47,507
Zone3,186,5,0,0,133,116,0,7.32,411
Zone3,186,6,0,0,123,104,2,6.77,463
Zone3,186,7,0,1,296,201,0,16.28,600
Zone3,186,8,0,1,236,169,1,12.98,493
Zone3,186,9,0,1,296,193,2,16.28,595
Zone3,186,10,0,1,250,175,2,13.75,524
Zone3,186,11,0,0,155,135,1,8.53,502
Zone3,186,12,0,0,138,93,1,7.59,437
Zone3,186,13,0,0,131,101,0,7.21,448
Zone3,186,14,0,0,160,104,2,8.8,426
Zone3,186,15,0,0,133,104,1,7.32,494
Zone3,186,16,0,0,153,101,0,8.42,451
Zone3,186,17,0,1,461,287,2,25.36,663
Zone3,186,18,0,1,430,299,0,23.65,593
Zone3,186,19,0,1,495,315,2,27.23,660
Zone3,186,20,0,1,461,301,0,25.36,659
Zone3,186,21,0,0,151,113,2,8.31,421
Zone3,186,22,0,0,174,128,0,9.57,450
Zone3,186,23,0,0,165,133,2,9.08,482
Zone3,187,0,0,0,149,119,0,8.2,512
Zone3,187,1,0,0,126,98,0,6.93,460
Zone3,187,2,0,0,158,132,1,8.69,442
Zone3,187,3,0,0,175,124,0,9.62,459
Zone3,187,4,0,0,134,104,0,7.37,467
Zone3,187,5,0,0,128,102,1,7.04,442
Zone3,187,6,0,0,167,128,1,9.19,460
Zone3,187,7,0,1,297,185,2,16.34,566
Zone3,187,8,0,1,293,187,1,16.12,533
Zone3,187,9,0,1,275,203,0,15.13,580
Zone3,187,10,0,1,266,166,0,14.63,504
Zone3,187,11,0,0,132,115,0,7.26,432
Zone3,187,12,0,0,148,122,2,8.14,462
Zone3,187,13,0,0,151,116,0,8.31,456
Zone3,187,14,0,0,125,113,0,6.88,426
Zone3,187,15,0,0,178,127,2,9.79,535
Zone3,187,16,0,0,132,103,0,7.26,436
Zone3,187,17,0,1,440,270,0,24.2,607
Zone3,187,18,0,1,442,268,0,24.31,660
Zone3,187,19,0,1,475,308,0,26.13,676
Zone3,187,20,0,1,492,334,2,27.06,632
Zone3,187,21,0,0,182,144,2,10.01,452
Zone3,187,22,0,0,178,122,0,9.79,530
Zone3,187,23,0,0,169,133,1,9.3,458
Zone3,188,0,1,0,118,98,1,6.49,496
Zone3,188,1,1,0,126,77,0,6.93,433
Zone3,188,2,1,0,94,96,2,5.17,447
Zone3,188,3,1,0,114,91,2,6.27,475
Zone3,188,4,1,0,112,81,2,6.16,427
Zone3,188,5,1,0,90,74,2,4.95,483
Zone3,188,6,1,0,120,103,0,6.6,486
Zone3,188,7,1,1,247,171,0,13.59,560
Zone3,188,8,1,1,237,175,0,13.04,484
Zone3,188,9,1,1,222,149,1,12.21,505
Zone3,188,10,1,1,240,161,2,13.2,472
Zone3,188,11,1,0,141,123,0,7.76,512
Zone3,188,12,1,0,91,76,1,5.0,391
Zone3,188,13,1,0,106,79,1,5.83,485
Zone3,188,14,1,0,139,95,0,7.65,420
Zone3,188,15,1,0,87,62,0,4.79,473
Zone3,188,16,1,0,126,83,1,6.93,420
Zone3,188,17,1,1,444,306,0,24.42,618
Zone3,188,18,1,1,419,277,0,23.05,642
Zone3,188,19,1,1,448,285,0,24.64,593
Zone3,188,20,1,1,438,265,2,24.09,651
Zone3,188,21,1,0,151,93,1,8.31,517
Zone3,188,22,1,0,115,111,0,6.33,465
Zone3,188,23,1,0,106,87,0,5.83,494
Zone3,189,0,1,0,110,95,0,6.05,462
Zone3,189,1,1,0,119,112,2,6.55,474
Zone3,189,2,1,0,92,57,1,5.06,405
Zone3,189,3,1,0,106,75,1,5.83,430
Zone3,189,4,1,0,150,119,0,8.25,518
Zone3,189,5,1,0,88,77,0,4.84,449
Zone3,189,6,1,0,116,77,2,6.38,477
Zone3,189,7,1,1,198,127,1,10.89,535
Zone3,189,8,1,1,249,172,2,13.7,498
Zone3,189,9,1,1,204,131,1,11.22,538
Zone3,189,10,1,1,207,135,0,11.39,514
Zone3,189,11,1,0,147,121,2,8.09,496
Zone3,189,12,1,0,135,100,1,7.43,422
Zone3,189,13,1,0,95,91,0,5.23,488
Zone3,189,14,1,0,104,79,1,5.72,465
Zone3,189,15,1,0,93,95,1,5.12,414
Zone3,189,16,1,0,120,78,2,6.6,503
Zone3,189,17,1,1,410,251,1,22.55,659
Zone3,189,18,1,1,400,263,1,22.0,589
Zone3,189,19,1,1,446,284,1,24.53,674
Zone3,189,20,1,1,400,263,0,22.0,580
Zone3,189,21,1,0,144,114,0,7.92,452
Zone3,189,22,1,0,109,100,0,6.0,450
Zone3,189,23,1,0,136,123,1,7.48,467
Zone3,190,0,0,0,147,96,0,8.09,496
Zone3,190,1,0,0,152,109,1,8.36,451
Zone3,190,2,0,0,132,116,1,7.26,453
Zone3,190,3,0,0,179,119,2,9.85,500
Zone3,190,4,0,0,122,85,0,6.71,423
Zone3,190,5,0,0,154,119,0,8.47,496
Zone3,190,6,0,0,127,115,2,6.99,432
Zone3,190,7,0,1,249,171,0,13.7,480
Zone3,190,8,0,1,256,180,2,14.08,546
Zone3,190,9,0,1,284,212,1,15.62,556
Zone3,190,10,0,1,276,192,2,15.18,547
Zone3,190,11,0,0,133,112,0,7.32,489
Zone3,190,12,0,0,153,111,1,8.42,432
Zone3,190,13,0,0,135,122,1,7.43,427
Zone3,190,14,0,0,134,111,0,7.37,451
Zone3,190,15,0,0,174,127,0,9.57,449
Zone3,190,16,0,0,169,125,1,9.3,436
Zone3,190,17,0,1,458,308,0,25.19,662
Zone3,190,18,0,1,482,307,1,26.51,635
Zone3,190,19,0,1,460,287,0,25.3,678
Zone3,190,20,0,1,495,333,2,27.23,658
Zone3,190,21,0,0,123,77,0,6.77,460
Zone3,190,22,0,0,160,133,1,8.8,475
Zone3,190,23,0,0,152,105,1,8.36,464
Zone3,191,0,0,0,132,121,2,7.26,455
Zone3,191,1,0,0,141,110,1,7.76,428
Zone3,191,2,0,0,176,124,0,9.68,526
Zone3,191,3,0,0,168,102,0,9.24,513
Zone3,191,4,0,0,156,126,1,8.58,474
Zone3,191,5,0,0,187,135,0,10.29,529
Zone3,191,6,0,0,120,77,0,6.6,490
Zone3,191,7,0,1,268,193,2,14.74,569
Zone3,191,8,0,1,242,147,0,13.31,488
Zone3,191,9,0,1,259,196,1,14.25,559
Zone3,191,10,0,1,282,183,2,15.51,531
Zone3,191,11,0,0,183,142,2,10.07,452
Zone3,191,12,0,0,175,108,1,9.62,462
Zone3,191,13,0,0,137,99,2,7.54,443
Zone3,191,14,0,0,150,126,1,8.25,431
Zone3,191,15,0,0,135,123,0,7.43,510
Zone3,191,16,0,0,177,122,2,9.74,462
Zone3,191,17,0,1,487,324,0,26.79,669
Zone3,191,18,0,1,431,271,1,23.71,623
Zone3,191,19,0,1,478,307,0,26.29,636
Zone3,191,20,0,1,436,282,2,23.98,604
Zone3,191,21,0,0,126,86,1,6.93,495
Zone3,191,22,0,0,179,141,0,9.85,493
Zone3,191,23,0,0,131,111,1,7.21,436
Zone3,192,0,0,0,149,108,1,8.2,434
Zone3,192,1,0,0,155,113,2,8.53,499
Zone3,192,2,0,0,160,106,0,8.8,484
Zone3,192,3,0,0,158,130,0,8.69,487
Zone3,192,4,0,0,170,110,0,9.35,493
Zone3,192,5,0,0,176,134,0,9.68,443
Zone3,192,6,0,0,140,95,1,7.7,455
Zone3,192,7,0,1,277,172,0,15.24,549
Zone3,192,8,0,1,286,192,2,15.73,569
Zone3,192,9,0,1,256,173,1,14.08,561
Zone3,192,10,0,1,235,167,0,12.93,503
Zone3,192,11,0,0,160,123,1,8.8,477
Zone3,192,12,0,0,179,134,2,9.85,493
Zone3,192,13,0,0,172,132,1,9.46,448
Zone3,192,14,0,0,147,92,1,8.09,497
Zone3,192,15,0,0,175,144,2,9.62,496
Zone3,192,16,0,0,158,120,1,8.69,435
Zone3,192,17,0,1,479,320,1,26.35,672
Zone3,192,18,0,1,445,307,1,24.48,616
Zone3,192,19,0,1,455,293,1,25.03,657
Zone3,192,20,0,1,494,305,1,27.17,642
Zone3,192,21,0,0,133,118,0,7.32,430
Zone3,192,22,0,0,184,113,2,10.12,517
Zone3,192,23,0,0,152,121,2,8.36,495
Zone3,193,0,0,0,184,144,2,10.12,504
Zone3,193,1,0,0,171,116,2,9.41,507
Zone3,193,2,0,0,187,117,2,10.29,480
Zone3,193,3,0,0,161,107,2,8.86,452
Zone3,193,4,0,0,143,112,1,7.87,514
Zone3,193,5,0,0,166,139,1,9.13,441
Zone3,193,6,0,0,182,120,1,10.01,470
Zone3,193,7,0,1,263,171,0,14.47,505
Zone3,193,8,0,1,291,214,0,16.01,552
Zone3,193,9,0,1,284,195,1,15.62,499
Zone3,193,10,0,1,276,183,0,15.18,574
Zone3,193,11,0,0,122,77,2,6.71,447
Zone3,193,12,0,0,124,82,2,6.82,438
Zone3,193,13,0,0,143,99,2,7.87,452
Zone3,193,14,0,0,161,135,0,8.86,501
Zone3,193,15,0,0,176,147,1,9.68,490
Zone3,193,16,0,0,120,113,2,6.6,480
Zone3,193,17,0,1,454,285,0,24.97,647
Zone3,193,18,0,1,458,287,2,25.19,621
Zone3,193,19,0,1,439,296,2,24.15,612
Zone3,193,20,0,1,471,321,2,25.91,621
Zone3,193,21,0,0,139,88,1,7.65,433
Zone3,193,22,0,0,132,89,0,7.26,429
Zone3,193,23,0,0,136,122,2,7.48,487
Zone3,194,0,0,0,130,100,0,7.15,499
Zone3,194,1,0,0,160,134,2,8.8,459
Zone3,194,2,0,0,128,110,0,7.04,416
Zone3,194,3,0,0,167,106,2,9.19,441
Zone3,194,4,0,0,182,132,2,10.01,518
Zone3,194,5,0,0,126,103,2,6.93,462
Zone3,194,6,0,0,165,129,1,9.08,511
Zone3,194,7,0,1,282,187,2,15.51,507
Zone3,194,8,0,1,271,169,1,14.91,528
Zone3,194,9,0,1,272,169,0,14.96,578
Zone3,194,10,0,1,278,170,1,15.29,544
Zone3,194,11,0,0,155,119,2,8.53,515
Zone3,194,12,0,0,188,153,2,10.34,475
Zone3,194,13,0,0,185,145,2,10.18,538
Zone3,194,14,0,0,166,120,2,9.13,520
Zone3,194,15,0,0,144,108,1,7.92,447
Zone3,194,16,0,0,121,79,0,6.66,446
Zone3,194,17,0,1,480,314,0,26.4,609
Zone3,194,18,0,1,435,292,1,23.93,638
Zone3,194,19,0,1,440,295,0,24.2,675
Zone3,194,20,0,1,488,333,2,26.84,619
Zone3,194,21,0,0,186,113,1,10.23,470
Zone3,194,22,0,0,179,124,0,9.85,502
Zone3,194,23,0,0,149,126,2,8.2,464
Zone3,195,0,1,0,150,113,2,8.25,475
Zone3,195,1,1,0,137,90,1,7.54,444
Zone3,195,2,1,0,97,100,1,5.34,463
Zone3,195,3,1,0,124,76,2,6.82,465
Zone3,195,4,1,0,132,89,0,7.26,461
Zone3,195,5,1,0,96,68,2,5.28,424
Zone3,195,6,1,0,102,95,0,5.61,427
Zone3,195,7,1,1,212,163,0,11.66,462
Zone3,195,8,1,1,223,168,1,12.27,487
Zone3,195,9,1,1,215,164,2,11.83,503
Zone3,195,10,1,1,225,137,2,12.38,555
Zone3,195,11,1,0,151,95,1,8.31,484
Zone3,195,12,1,0,145,120,2,7.98,481
Zone3,195,13,1,0,132,98,0,7.26,447
Zone3,195,14,1,0,109,100,1,6.0,491
Zone3,195,15,1,0,156,106,0,8.58,452
